,Account,Balance Date,Transaction Value,Balance
5654,58925998,2023-02-11,100.88,1334.15
1626,58925998,2023-02-12,1261.6,2595.75
1639,58930654,2023-01-31,,661.48
232,58930654,2023-02-03,136.43,797.9100000000001
8410,58930654,2023-02-04,-158.41,639.5
8504,58930654,2023-02-09,-45.0,594.5
6749,58930654,2023-02-13,-93.39,501.11
7608,58930654,2023-02-13,-109.04,392.07000000000005
1640,58937028,2023-01-31,,626.96
802,58937028,2023-02-12,86.73,713.69
1641,58995891,2023-01-31,,12.92
2662,58995891,2023-02-03,-118.76,-105.84
7055,58995891,2023-02-08,-50.31,-156.15
4950,58995891,2023-02-09,125.24,-30.91000000000001
7233,58995891,2023-02-10,-106.62,-137.53000000000003
1642,59110895,2023-01-31,,605.5
2678,59110895,2023-02-09,-1260.0,-654.5
1643,59128512,2023-01-31,,305.71
1059,59128512,2023-02-01,158.92,464.63
5767,59128512,2023-02-03,94.28,558.91
8452,59128512,2023-02-07,1380.5,1939.4099999999999
70,59128512,2023-02-08,122.81,2062.22
5194,59128512,2023-02-09,109.28,2171.5
1754,59128512,2023-02-10,70.74,2242.24
7810,59128512,2023-02-13,67.31,2309.5499999999997
7897,59128512,2023-02-13,-128.0,2181.5499999999997
1644,59135815,2023-01-31,,240.6
7759,59135815,2023-02-01,-800.0,-559.4
2846,59135815,2023-02-04,436.5,-122.89999999999998
6003,59135815,2023-02-06,-108.14,-231.03999999999996
6021,59135815,2023-02-10,-1202.5,-1433.54
1645,59152169,2023-01-31,,148.6
91,59152169,2023-02-01,70.5,219.1
1571,59152169,2023-02-05,124.52,343.62
4182,59152169,2023-02-05,-57.18,286.44
6434,59152169,2023-02-08,92.83,379.27
5200,59152169,2023-02-09,-1160.0,-780.73
7136,59152169,2023-02-12,89.7,-691.03
1646,59167707,2023-01-31,,904.43
108,59167707,2023-02-01,-109.32,795.1099999999999
2871,59167707,2023-02-06,49.47,844.5799999999999
6768,59167707,2023-02-06,-60.85,783.7299999999999
8240,59167707,2023-02-10,-95.08,688.65
1647,59198134,2023-01-31,,122.62
1715,59198134,2023-02-06,168.59,291.21000000000004
4630,59198134,2023-02-09,-104.28,186.93
6871,59198134,2023-02-13,-135.45,51.48000000000002
4221,59198134,2023-02-13,-1291.4,-1239.92
1648,59201002,2023-01-31,,780.85
4133,59201002,2023-02-01,199.99,980.84
2214,59201002,2023-02-01,96.35,1077.19
8460,59201002,2023-02-04,-44.05,1033.14
2969,59201002,2023-02-08,-163.95,869.19
3179,59201002,2023-02-12,-742.0,127.19000000000005
1649,59235925,2023-01-31,,647.8
3722,59235925,2023-02-01,-66.43,581.3699999999999
2091,59235925,2023-02-04,111.18,692.55
7477,59235925,2023-02-06,84.1,776.65
6227,59235925,2023-02-08,42.92,819.5699999999999
3661,59235925,2023-02-08,-64.27,755.3
3753,59235925,2023-02-09,-101.53,653.77
3383,59235925,2023-02-11,152.0,805.77
1650,59238438,2023-01-31,,105.1
6466,59238438,2023-02-01,12.97,118.07
6364,59238438,2023-02-07,-49.76,68.31
4186,59238438,2023-02-09,85.32,153.63
6630,59238438,2023-02-12,-1799.2,-1645.5700000000002
1651,59252971,2023-01-31,,803.65
8376,59252971,2023-02-05,85.62,889.27
8071,59252971,2023-02-07,-1741.9,-852.6300000000001
2575,59252971,2023-02-13,131.61,-721.0200000000001
1831,59252971,2023-02-14,-169.73,-890.7500000000001
1652,59265775,2023-01-31,,695.02
4419,59265775,2023-02-01,55.85,750.87
2424,59265775,2023-02-04,81.94,832.81
852,59265775,2023-02-05,74.37,907.18
2381,59265775,2023-02-11,68.33,975.51
7354,59265775,2023-02-12,-130.06,845.45
1891,59265775,2023-02-12,-153.05,692.4
8218,59265775,2023-02-14,142.86,835.26
1653,59379884,2023-01-31,,139.54
4343,59379884,2023-02-05,81.18,220.72
2569,59379884,2023-02-10,-156.94,63.78
7053,59379884,2023-02-11,-65.4,-1.6200000000000045
3600,59379884,2023-02-12,564.4,562.78
7086,59379884,2023-02-13,-84.91,477.87
1654,59405362,2023-01-31,,503.89
1069,59405362,2023-02-01,136.51,640.4
3574,59405362,2023-02-01,76.9,717.3
6486,59405362,2023-02-05,-144.79,572.51
1146,59405362,2023-02-08,-195.9,376.61
634,59405362,2023-02-09,645.9,1022.51
1374,59405362,2023-02-10,-66.94,955.5699999999999
1386,59405362,2023-02-11,43.44,999.01
1655,59432049,2023-01-31,,387.57
4792,59432049,2023-02-01,142.99,530.56
2459,59432049,2023-02-04,578.7,1109.26
8195,59432049,2023-02-05,1121.5,2230.76
3501,59432049,2023-02-06,129.93,2360.69
6597,59432049,2023-02-06,117.11,2477.8
4438,59432049,2023-02-06,-106.77,2371.03
4818,59432049,2023-02-08,66.67,2437.7
3386,59432049,2023-02-08,-125.79,2311.91
6481,59432049,2023-02-11,-175.69,2136.22
6158,59432049,2023-02-14,-34.07,2102.15
1656,59450573,2023-01-31,,888.65
4271,59450573,2023-02-05,80.26,968.91
373,59450573,2023-02-09,-47.96,920.9499999999999
2993,59450573,2023-02-10,-86.27,834.68
1657,59455653,2023-01-31,,4.64
4468,59455653,2023-02-04,7.74,12.379999999999999
3501,59455653,2023-02-06,-129.93,-117.55000000000001
1866,59455653,2023-02-11,148.32,30.769999999999982
6789,59455653,2023-02-12,-1261.7,-1230.93
1658,59510370,2023-01-31,,523.1
2574,59510370,2023-02-03,32.77,555.87
5532,59510370,2023-02-04,-97.19,458.68000000000006
3098,59510370,2023-02-06,12.77,471.45000000000005
4260,59510370,2023-02-10,-62.26,409.19000000000005
8177,59510370,2023-02-14,-53.96,355.23
1659,59529922,2023-01-31,,516.09
4982,59529922,2023-02-01,-129.91,386.18000000000006
7868,59529922,2023-02-03,-104.89,281.29
7142,59529922,2023-02-04,105.37,386.66
8318,59529922,2023-02-06,104.58,491.24
5114,59529922,2023-02-07,-1.77,489.47
8542,59529922,2023-02-09,36.06,525.5300000000001
2012,59529922,2023-02-10,-121.92,403.61
7877,59529922,2023-02-10,-156.22,247.39000000000004
1814,59529922,2023-02-13,-102.31,145.08000000000004
8043,59529922,2023-02-14,89.67,234.75000000000006
1660,59575867,2023-01-31,,576.66
2423,59575867,2023-02-03,5.14,581.8
7350,59575867,2023-02-10,-159.2,422.59999999999997
506,59575867,2023-02-13,103.44,526.04
1661,59591324,2023-01-31,,509.65
6048,59591324,2023-02-05,806.2,1315.85
3896,59591324,2023-02-05,-181.42,1134.43
4794,59591324,2023-02-12,53.98,1188.41
865,59591324,2023-02-13,156.89,1345.3
6871,59591324,2023-02-13,135.45,1480.75
1662,59640238,2023-01-31,,993.42
5875,59640238,2023-02-05,129.51,1122.9299999999998
6624,59640238,2023-02-08,-185.22,937.7099999999999
2893,59640238,2023-02-09,-127.23,810.4799999999999
7124,59640238,2023-02-11,137.43,947.91
1663,59653557,2023-01-31,,649.61
4370,59653557,2023-02-04,-106.46,543.15
1904,59653557,2023-02-06,-37.9,505.25
5111,59653557,2023-02-06,-1524.9,-1019.6500000000001
4922,59653557,2023-02-08,-117.35,-1137.0
1664,59663741,2023-01-31,,642.86
48,59663741,2023-02-03,68.43,711.29
2308,59663741,2023-02-05,118.22,829.51
3903,59663741,2023-02-05,113.1,942.61
3430,59663741,2023-02-06,97.36,1039.97
2103,59663741,2023-02-07,-199.41,840.56
8395,59663741,2023-02-09,127.72,968.28
593,59663741,2023-02-10,-51.27,917.01
6884,59663741,2023-02-10,-1484.2,-567.19
576,59663741,2023-02-11,-85.89,-653.08
2631,59663741,2023-02-14,30.0,-623.08
1665,59684752,2023-01-31,,14.43
368,59684752,2023-02-01,-119.45,-105.02000000000001
4825,59684752,2023-02-05,-108.03,-213.05
244,59684752,2023-02-05,-159.46,-372.51
1788,59684752,2023-02-06,-27.93,-400.44
5242,59684752,2023-02-06,-154.3,-554.74
806,59684752,2023-02-08,108.02,-446.72
6512,59684752,2023-02-08,-92.84,-539.5600000000001
1064,59684752,2023-02-09,-108.23,-647.79
6891,59684752,2023-02-12,-130.68,-778.47
1662,59684752,2023-02-13,2359.1,1580.6299999999999
1666,59705091,2023-01-31,,631.05
8396,59705091,2023-02-02,1091.2,1722.25
540,59705091,2023-02-04,-46.93,1675.32
8594,59705091,2023-02-04,-102.22,1573.1
2316,59705091,2023-02-07,111.37,1684.47
345,59705091,2023-02-08,62.19,1746.66
8457,59705091,2023-02-08,53.32,1799.98
6183,59705091,2023-02-11,-1677.5,122.48000000000002
4216,59705091,2023-02-13,-73.31,49.170000000000016
1667,59737910,2023-01-31,,523.19
6835,59737910,2023-02-03,99.14,622.33
6632,59737910,2023-02-09,132.58,754.9100000000001
6603,59737910,2023-02-11,80.51,835.4200000000001
5220,59737910,2023-02-11,-139.86,695.5600000000001
1668,59855808,2023-01-31,,172.54
1956,59855808,2023-02-02,-157.41,15.129999999999995
750,59855808,2023-02-05,100.23,115.36
6993,59855808,2023-02-06,-204.86,-89.50000000000001
4771,59855808,2023-02-09,53.95,-35.55000000000001
5497,59855808,2023-02-10,-905.0,-940.55
4291,59855808,2023-02-12,-58.39,-998.9399999999999
8324,59855808,2023-02-13,1397.6,398.65999999999997
871,59855808,2023-02-14,-179.57,219.08999999999997
1669,59867000,2023-01-31,,62.01
1911,59867000,2023-02-02,116.89,178.9
2650,59867000,2023-02-06,110.54,289.44
3024,59867000,2023-02-08,-36.78,252.66
3345,59867000,2023-02-08,-124.32,128.34
7426,59867000,2023-02-12,-845.0,-716.66
1670,59876714,2023-01-31,,938.46
3277,59876714,2023-02-01,469.6,1408.06
8193,59876714,2023-02-02,132.84,1540.9
2429,59876714,2023-02-07,134.11,1675.01
7605,59876714,2023-02-07,-101.89,1573.1200000000001
6286,59876714,2023-02-11,117.41,1690.53
6577,59876714,2023-02-12,-166.15,1524.38
1646,59876714,2023-02-13,-1535.7,-11.319999999999936
1671,59933973,2023-01-31,,29.98
7901,59933973,2023-02-02,-144.06,-114.08
4597,59933973,2023-02-07,-148.28,-262.36
587,59933973,2023-02-12,65.93,-196.42999999999998
1672,59961433,2023-01-31,,267.05
2080,59961433,2023-02-01,47.33,314.38
1977,59961433,2023-02-01,-177.63,136.75
3480,59961433,2023-02-05,907.1,1043.85
4329,59961433,2023-02-09,-77.09,966.76
476,59961433,2023-02-14,147.72,1114.48
1673,59980709,2023-01-31,,781.42
1208,59980709,2023-02-01,99.56,880.98
7668,59980709,2023-02-03,-8.49,872.49
7855,59980709,2023-02-06,1194.9,2067.3900000000003
1674,59984692,2023-01-31,,818.03
4495,59984692,2023-02-03,-913.8,-95.76999999999998
2218,59984692,2023-02-05,33.96,-61.80999999999998
6550,59984692,2023-02-05,-111.66,-173.46999999999997
5619,59984692,2023-02-05,-175.68,-349.15
349,59984692,2023-02-10,119.92,-229.22999999999996
8561,59984692,2023-02-14,7.29,-221.93999999999997
1675,59989722,2023-01-31,,816.77
3585,59989722,2023-02-07,-853.6,-36.83000000000004
1791,59989722,2023-02-09,-78.22,-115.05000000000004
7839,59989722,2023-02-10,672.0,556.9499999999999
1676,60017511,2023-01-31,,859.48
503,60017511,2023-02-03,41.91,901.39
1982,60017511,2023-02-03,-60.17,841.22
1786,60017511,2023-02-04,1131.3,1972.52
5538,60017511,2023-02-04,-131.11,1841.4099999999999
6568,60017511,2023-02-05,678.7,2520.11
7012,60017511,2023-02-11,1363.6,3883.71
4290,60017511,2023-02-11,56.16,3939.87
2394,60017511,2023-02-13,69.25,4009.12
1677,60114464,2023-01-31,,972.56
8351,60114464,2023-02-03,-43.75,928.81
6918,60114464,2023-02-09,-178.61,750.1999999999999
5787,60114464,2023-02-10,1640.4,2390.6
4972,60114464,2023-02-10,1275.4,3666.0
2079,60114464,2023-02-10,1188.3,4854.3
6452,60114464,2023-02-11,-1777.8,3076.5
4010,60114464,2023-02-13,-153.62,2922.88
1678,60138058,2023-01-31,,686.46
522,60138058,2023-02-03,113.46,799.9200000000001
7509,60138058,2023-02-04,59.13,859.0500000000001
4507,60138058,2023-02-07,149.99,1009.0400000000001
2532,60138058,2023-02-08,14.01,1023.0500000000001
8504,60138058,2023-02-09,45.0,1068.05
2231,60138058,2023-02-09,-110.11,957.94
5491,60138058,2023-02-10,-97.78,860.1600000000001
4345,60138058,2023-02-10,-1526.7,-666.54
1679,60184250,2023-01-31,,70.89
7908,60184250,2023-02-03,-146.39,-75.49999999999999
5281,60184250,2023-02-04,106.07,30.570000000000007
3991,60184250,2023-02-05,1526.1,1556.6699999999998
2899,60184250,2023-02-06,80.07,1636.7399999999998
6704,60184250,2023-02-09,-73.11,1563.6299999999999
1386,60184250,2023-02-11,-43.44,1520.1899999999998
6646,60184250,2023-02-14,-114.54,1405.6499999999999
1680,60189055,2023-01-31,,814.54
501,60189055,2023-02-02,71.52,886.06
2619,60189055,2023-02-04,-629.0,257.05999999999995
5262,60189055,2023-02-05,-62.74,194.31999999999994
3878,60189055,2023-02-08,136.06,330.37999999999994
6939,60189055,2023-02-10,160.72,491.0999999999999
7461,60189055,2023-02-12,129.45,620.55
1681,60193174,2023-01-31,,740.53
3732,60193174,2023-02-02,1327.5,2068.0299999999997
8332,60193174,2023-02-04,-108.21,1959.82
1580,60193174,2023-02-04,-204.89,1754.93
3919,60193174,2023-02-05,-27.15,1727.78
4506,60193174,2023-02-10,101.72,1829.5
3981,60193174,2023-02-10,68.91,1898.41
49,60193174,2023-02-12,-127.05,1771.36
5407,60193174,2023-02-13,51.71,1823.07
1682,60202402,2023-01-31,,783.7
2696,60202402,2023-02-03,-18.28,765.4200000000001
1161,60202402,2023-02-05,-963.3,-197.87999999999988
2800,60202402,2023-02-12,82.91,-114.96999999999989
7595,60202402,2023-02-12,-89.48,-204.44999999999987
5873,60202402,2023-02-12,-89.55,-293.9999999999999
2092,60202402,2023-02-13,789.4,495.4000000000001
1683,60220702,2023-01-31,,937.23
4020,60220702,2023-02-03,-37.49,899.74
6295,60220702,2023-02-05,-102.96,796.78
7719,60220702,2023-02-07,98.61,895.39
3703,60220702,2023-02-10,-76.48,818.9100000000001
4603,60220702,2023-02-12,-128.94,689.97
1684,60222199,2023-01-31,,350.4
7177,60222199,2023-02-08,537.9,888.3
673,60222199,2023-02-11,83.49,971.79
796,60222199,2023-02-12,-893.8,77.99000000000001
1685,60238192,2023-01-31,,307.97
526,60238192,2023-02-02,120.45,428.42
3664,60238192,2023-02-03,-95.05,333.37
4472,60238192,2023-02-05,-62.49,270.88000000000005
5531,60238192,2023-02-12,202.22,473.1
7588,60238192,2023-02-13,-8.94,464.16
2223,60238192,2023-02-14,69.61,533.77
229,60238192,2023-02-14,58.12,591.89
1686,60367416,2023-01-31,,754.86
732,60367416,2023-02-03,-164.14,590.72
8183,60367416,2023-02-04,-96.78,493.94000000000005
2338,60367416,2023-02-05,154.98,648.9200000000001
4584,60367416,2023-02-07,-104.75,544.1700000000001
5696,60367416,2023-02-10,76.15,620.32
6701,60367416,2023-02-10,4.42,624.74
4542,60367416,2023-02-11,165.41,790.15
5916,60367416,2023-02-11,51.94,842.09
1687,60371134,2023-01-31,,444.57
7026,60371134,2023-02-04,125.07,569.64
7801,60371134,2023-02-07,93.89,663.53
5760,60371134,2023-02-14,-95.91,567.62
1688,60383549,2023-01-31,,268.15
5443,60383549,2023-02-01,38.67,306.82
5231,60383549,2023-02-06,141.54,448.35999999999996
6704,60383549,2023-02-09,73.11,521.4699999999999
2622,60383549,2023-02-14,131.83,653.3
1689,60417212,2023-01-31,,653.31
8281,60417212,2023-02-01,-69.4,583.91
771,60417212,2023-02-01,-974.4,-390.49
7653,60417212,2023-02-04,-117.96,-508.45
9,60417212,2023-02-05,471.4,-37.05000000000001
6243,60417212,2023-02-07,-26.93,-63.98000000000001
888,60417212,2023-02-09,-9.69,-73.67000000000002
6251,60417212,2023-02-10,-98.96,-172.63
2984,60417212,2023-02-11,134.17,-38.460000000000036
7028,60417212,2023-02-11,104.89,66.42999999999996
2586,60417212,2023-02-12,82.59,149.01999999999998
6007,60417212,2023-02-13,-145.9,3.1199999999999477
162,60417212,2023-02-14,-151.47,-148.35000000000005
1690,60459342,2023-01-31,,734.15
4796,60459342,2023-02-02,-108.85,625.3
1340,60459342,2023-02-03,-36.57,588.73
4325,60459342,2023-02-07,103.43,692.16
813,60459342,2023-02-07,77.09,769.25
7979,60459342,2023-02-10,-145.86,623.39
2984,60459342,2023-02-11,-134.17,489.22
7884,60459342,2023-02-12,-134.05,355.16999999999996
3116,60459342,2023-02-13,-30.31,324.86
1691,60522190,2023-01-31,,965.46
4469,60522190,2023-02-02,51.61,1017.07
3742,60522190,2023-02-08,1589.0,2606.07
6200,60522190,2023-02-10,-61.2,2544.8700000000003
1692,60659147,2023-01-31,,323.85
3053,60659147,2023-02-01,-140.1,183.75000000000003
7440,60659147,2023-02-03,-136.92,46.83000000000004
3710,60659147,2023-02-06,98.87,145.70000000000005
6612,60659147,2023-02-10,103.49,249.19000000000005
1461,60659147,2023-02-11,-99.35,149.84000000000003
508,60659147,2023-02-13,14.32,164.16000000000005
2828,60659147,2023-02-13,-72.13,92.03000000000006
1693,60667043,2023-01-31,,937.62
1991,60667043,2023-02-03,-19.83,917.79
6674,60667043,2023-02-04,-165.76,752.03
1159,60667043,2023-02-04,-861.1,-109.06999999999994
5932,60667043,2023-02-06,-308.7,-417.7699999999999
211,60667043,2023-02-09,96.08,-321.68999999999994
1512,60667043,2023-02-09,88.81,-232.87999999999994
6691,60667043,2023-02-09,-148.39,-381.2699999999999
3009,60667043,2023-02-11,-1199.0,-1580.27
3551,60667043,2023-02-14,122.9,-1457.37
1694,60684197,2023-01-31,,752.92
6564,60684197,2023-02-03,-179.13,573.79
7370,60684197,2023-02-04,140.43,714.22
7700,60684197,2023-02-06,76.95,791.17
7532,60684197,2023-02-11,60.22,851.39
3508,60684197,2023-02-12,-41.59,809.8
1695,60707792,2023-01-31,,220.35
8106,60707792,2023-02-01,122.51,342.86
4627,60707792,2023-02-01,-126.01,216.85
5592,60707792,2023-02-05,99.42,316.27
1761,60707792,2023-02-06,-154.81,161.45999999999998
6533,60707792,2023-02-14,-56.24,105.21999999999997
7983,60707792,2023-02-14,-159.73,-54.51000000000002
1696,60711202,2023-01-31,,869.92
8517,60711202,2023-02-03,-165.39,704.53
4379,60711202,2023-02-07,-260.82,443.71
855,60711202,2023-02-08,-191.64,252.07
650,60711202,2023-02-14,93.66,345.73
1697,60730902,2023-01-31,,243.72
6453,60730902,2023-02-01,-17.61,226.11
6507,60730902,2023-02-02,-85.17,140.94
1176,60730902,2023-02-03,-13.52,127.42
2438,60730902,2023-02-03,-56.31,71.11
4756,60730902,2023-02-03,-67.03,4.079999999999998
7066,60730902,2023-02-06,-44.47,-40.39
5830,60730902,2023-02-10,192.26,151.87
7275,60730902,2023-02-10,-88.33,63.540000000000006
8252,60730902,2023-02-12,-95.07,-31.529999999999987
1698,60751083,2023-01-31,,115.23
6517,60751083,2023-02-04,-129.92,-14.689999999999984
411,60751083,2023-02-05,129.71,115.02000000000002
4165,60751083,2023-02-05,-23.88,91.14000000000003
6274,60751083,2023-02-07,85.77,176.91000000000003
4449,60751083,2023-02-08,782.7,959.6100000000001
7996,60751083,2023-02-09,96.28,1055.89
8385,60751083,2023-02-10,123.72,1179.6100000000001
1699,60755797,2023-01-31,,207.78
7946,60755797,2023-02-03,-164.56,43.22
8083,60755797,2023-02-07,93.07,136.29
4113,60755797,2023-02-08,-33.32,102.97
2989,60755797,2023-02-12,-16.56,86.41
5408,60755797,2023-02-13,1856.7,1943.1100000000001
7417,60755797,2023-02-14,-64.87,1878.2400000000002
1700,60789634,2023-01-31,,379.4
5112,60789634,2023-02-03,174.25,553.65
6928,60789634,2023-02-05,116.03,669.68
1578,60789634,2023-02-05,65.25,734.93
2943,60789634,2023-02-09,161.02,895.95
1284,60789634,2023-02-12,146.05,1042.0
3105,60789634,2023-02-12,-49.38,992.62
2620,60789634,2023-02-12,-140.82,851.8
8686,60789634,2023-02-13,-78.14,773.66
1701,60819695,2023-01-31,,38.96
2875,60819695,2023-02-03,92.73,131.69
5311,60819695,2023-02-04,-121.97,9.720000000000013
1388,60819695,2023-02-04,-207.89,-198.16999999999996
835,60819695,2023-02-09,-96.94,-295.10999999999996
610,60819695,2023-02-11,88.2,-206.90999999999997
1864,60819695,2023-02-14,111.2,-95.70999999999995
1702,60860851,2023-01-31,,17.96
2206,60860851,2023-02-02,-15.19,2.7700000000000014
3592,60860851,2023-02-04,-142.92,-140.14999999999998
895,60860851,2023-02-07,-1372.5,-1512.65
2886,60860851,2023-02-10,194.97,-1317.68
1712,60860851,2023-02-10,-114.32,-1432.0
2143,60860851,2023-02-10,-152.92,-1584.92
1703,60866500,2023-01-31,,523.13
8190,60866500,2023-02-03,-77.14,445.99
6928,60866500,2023-02-05,-116.03,329.96
5742,60866500,2023-02-06,68.31,398.27
3052,60866500,2023-02-09,-125.74,272.53
4359,60866500,2023-02-11,156.49,429.02
2667,60866500,2023-02-11,-79.43,349.59000000000003
1704,60916657,2023-01-31,,893.41
2492,60916657,2023-02-03,117.51,1010.92
6324,60916657,2023-02-05,-76.57,934.35
6751,60916657,2023-02-06,-56.09,878.26
6073,60916657,2023-02-11,71.24,949.5
1947,60916657,2023-02-12,50.94,1000.4399999999999
1705,60930856,2023-01-31,,445.07
6169,60930856,2023-02-03,-46.85,398.21999999999997
2661,60930856,2023-02-04,-131.69,266.53
3390,60930856,2023-02-07,-52.98,213.55
6576,60930856,2023-02-12,123.5,337.05
1033,60930856,2023-02-12,68.26,405.31
5542,60930856,2023-02-14,64.87,470.18
1706,60955647,2023-01-31,,546.28
2172,60955647,2023-02-11,34.52,580.8
4389,60955647,2023-02-14,126.46,707.26
1707,60966485,2023-01-31,,774.41
3097,60966485,2023-02-01,63.28,837.6899999999999
1752,60966485,2023-02-01,-116.0,721.6899999999999
5831,60966485,2023-02-04,187.19,908.88
4935,60966485,2023-02-05,-151.29,757.5899999999999
5154,60966485,2023-02-06,-193.24,564.3499999999999
379,60966485,2023-02-07,-56.84,507.51
5451,60966485,2023-02-10,-155.39,352.12
3234,60966485,2023-02-12,57.89,410.01
1038,60966485,2023-02-14,149.95,559.96
1708,60996794,2023-01-31,,27.98
6420,60996794,2023-02-04,63.46,91.44
3363,60996794,2023-02-08,-903.3,-811.8599999999999
2959,60996794,2023-02-11,-66.62,-878.4799999999999
7836,60996794,2023-02-13,-1525.2,-2403.68
1709,61087394,2023-01-31,,112.81
6024,61087394,2023-02-01,121.69,234.5
5914,61087394,2023-02-07,156.4,390.9
5982,61087394,2023-02-07,-38.29,352.61
3808,61087394,2023-02-08,-1621.0,-1268.3899999999999
85,61087394,2023-02-12,-52.46,-1320.85
3054,61087394,2023-02-13,-101.58,-1422.4299999999998
7793,61087394,2023-02-13,-105.17,-1527.6
3218,61087394,2023-02-14,-1879.5,-3407.1
